5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 2 Flow (Veh/5 Minutes),Flow (Veh/5 Minutes),# Lane Points,% Observed
8/23/2018 15:00,87,0,87,2,50
8/23/2018 15:05,102,0,102,2,50
8/23/2018 15:10,51,0,51,2,50
8/23/2018 15:15,52,0,52,2,50
8/23/2018 15:20,74,0,74,2,50
8/23/2018 15:25,70,0,70,2,50
8/23/2018 15:30,57,0,57,2,50
8/23/2018 15:35,76,0,76,2,50
8/23/2018 15:40,80,0,80,2,50
8/23/2018 15:45,119,0,119,2,50
8/23/2018 15:50,94,0,94,2,50
8/23/2018 15:55,109,0,109,2,50
8/23/2018 16:00,90,0,90,2,50
8/23/2018 16:05,102,0,102,2,50
8/23/2018 16:10,103,0,103,2,50
8/23/2018 16:15,103,0,103,2,50
8/23/2018 16:20,108,0,108,2,50
8/23/2018 16:25,98,0,98,2,50
8/23/2018 16:30,96,0,96,2,50
8/23/2018 16:35,89,0,89,2,50
8/23/2018 16:40,82,0,82,2,50
8/23/2018 16:45,83,0,83,2,50
8/23/2018 16:50,86,0,86,2,50
8/23/2018 16:55,87,0,87,2,50
8/23/2018 17:00,83,0,83,2,50
8/23/2018 17:05,87,0,87,2,50
8/23/2018 17:10,87,0,87,2,50
8/23/2018 17:15,92,0,92,2,50
8/23/2018 17:20,72,0,72,2,50
8/23/2018 17:25,93,0,93,2,50
8/23/2018 17:30,105,0,105,2,50
8/23/2018 17:35,84,0,84,2,50
8/23/2018 17:40,79,0,79,2,50
8/23/2018 17:45,71,0,71,2,50
8/23/2018 17:50,68,0,68,2,50
8/23/2018 17:55,77,0,77,2,50
8/23/2018 18:00,68,0,68,2,50
8/23/2018 18:05,61,0,61,2,50
8/23/2018 18:10,60,0,60,2,50
8/23/2018 18:15,52,0,52,2,50
8/23/2018 18:20,48,0,48,2,50
8/23/2018 18:25,36,0,36,2,50
8/23/2018 18:30,43,0,43,2,50
8/23/2018 18:35,38,0,38,2,50
8/23/2018 18:40,45,0,45,2,50
8/23/2018 18:45,39,0,39,2,50
8/23/2018 18:50,25,0,25,2,50
8/23/2018 18:55,35,0,35,2,50
8/23/2018 19:00,27,0,27,2,50
8/23/2018 19:05,27,0,27,2,50
8/23/2018 19:10,39,0,39,2,50
8/23/2018 19:15,35,0,35,2,50
8/23/2018 19:20,29,0,29,2,50
8/23/2018 19:25,20,0,20,2,50
8/23/2018 19:30,29,0,29,2,50
8/23/2018 19:35,19,0,19,2,50
8/23/2018 19:40,18,0,18,2,50
8/23/2018 19:45,19,0,19,2,50
8/23/2018 19:50,23,0,23,2,50
8/23/2018 19:55,14,0,14,2,50
8/23/2018 20:00,22,0,22,2,50
8/23/2018 20:05,17,0,17,2,50
8/23/2018 20:10,12,0,12,2,50
8/23/2018 20:15,20,0,20,2,50
8/23/2018 20:20,14,0,14,2,50
8/23/2018 20:25,15,0,15,2,50
8/23/2018 20:30,12,0,12,2,50
8/23/2018 20:35,13,0,13,2,50
8/23/2018 20:40,17,0,17,2,50
8/23/2018 20:45,13,0,13,2,50
8/23/2018 20:50,15,0,15,2,50
8/23/2018 20:55,16,0,16,2,50
8/24/2018 15:00,65,0,65,2,50
8/24/2018 15:05,55,0,55,2,50
8/24/2018 15:10,49,0,49,2,50
8/24/2018 15:15,55,0,55,2,50
8/24/2018 15:20,62,0,62,2,50
8/24/2018 15:25,69,0,69,2,50
8/24/2018 15:30,70,0,70,2,50
8/24/2018 15:35,65,0,65,2,50
8/24/2018 15:40,99,0,99,2,50
8/24/2018 15:45,62,0,62,2,50
8/24/2018 15:50,64,0,64,2,50
8/24/2018 15:55,71,0,71,2,50
8/24/2018 16:00,91,0,91,2,50
8/24/2018 16:05,80,0,80,2,50
8/24/2018 16:10,56,0,56,2,50
8/24/2018 16:15,68,0,68,2,50
8/24/2018 16:20,58,0,58,2,50
8/24/2018 16:25,72,0,72,2,50
8/24/2018 16:30,67,0,67,2,50
8/24/2018 16:35,90,0,90,2,50
8/24/2018 16:40,89,0,89,2,50
8/24/2018 16:45,93,0,93,2,50
8/24/2018 16:50,91,0,91,2,50
8/24/2018 16:55,79,0,79,2,50
8/24/2018 17:00,77,0,77,2,50
8/24/2018 17:05,59,0,59,2,50
8/24/2018 17:10,60,0,60,2,50
8/24/2018 17:15,68,0,68,2,50
8/24/2018 17:20,69,0,69,2,50
8/24/2018 17:25,55,0,55,2,50
8/24/2018 17:30,53,0,53,2,50
8/24/2018 17:35,50,0,50,2,50
8/24/2018 17:40,40,0,40,2,50
8/24/2018 17:45,52,0,52,2,50
8/24/2018 17:50,37,0,37,2,50
8/24/2018 17:55,43,0,43,2,50
8/24/2018 18:00,44,0,44,2,50
8/24/2018 18:05,41,0,41,2,50
8/24/2018 18:10,37,0,37,2,50
8/24/2018 18:15,45,0,45,2,50
8/24/2018 18:20,48,0,48,2,50
8/24/2018 18:25,42,0,42,2,50
8/24/2018 18:30,26,0,26,2,50
8/24/2018 18:35,29,0,29,2,50
8/24/2018 18:40,34,0,34,2,50
8/24/2018 18:45,28,0,28,2,50
8/24/2018 18:50,19,0,19,2,50
8/24/2018 18:55,26,0,26,2,50
8/24/2018 19:00,28,0,28,2,50
8/24/2018 19:05,20,0,20,2,50
8/24/2018 19:10,23,0,23,2,50
8/24/2018 19:15,26,0,26,2,50
8/24/2018 19:20,25,0,25,2,50
8/24/2018 19:25,23,0,23,2,50
8/24/2018 19:30,22,0,22,2,50
8/24/2018 19:35,21,0,21,2,50
8/24/2018 19:40,25,0,25,2,50
8/24/2018 19:45,17,0,17,2,50
8/24/2018 19:50,16,0,16,2,50
8/24/2018 19:55,10,0,10,2,50
8/24/2018 20:00,26,0,26,2,50
8/24/2018 20:05,13,0,13,2,50
8/24/2018 20:10,17,0,17,2,50
8/24/2018 20:15,11,0,11,2,50
8/24/2018 20:20,21,0,21,2,50
8/24/2018 20:25,12,0,12,2,50
8/24/2018 20:30,16,0,16,2,50
8/24/2018 20:35,13,0,13,2,50
8/24/2018 20:40,17,0,17,2,50
8/24/2018 20:45,8,0,8,2,50
8/24/2018 20:50,9,0,9,2,50
8/24/2018 20:55,17,0,17,2,50
8/27/2018 15:00,34,0,34,2,50
8/27/2018 15:05,32,0,32,2,50
8/27/2018 15:10,33,0,33,2,50
8/27/2018 15:15,37,0,37,2,50
8/27/2018 15:20,51,0,51,2,50
8/27/2018 15:25,51,0,51,2,50
8/27/2018 15:30,58,0,58,2,50
8/27/2018 15:35,50,0,50,2,50
8/27/2018 15:40,39,0,39,2,50
8/27/2018 15:45,62,0,62,2,50
8/27/2018 15:50,70,0,70,2,50
8/27/2018 15:55,64,0,64,2,50
8/27/2018 16:00,58,0,58,2,50
8/27/2018 16:05,56,0,56,2,50
8/27/2018 16:10,61,0,61,2,50
8/27/2018 16:15,54,0,54,2,50
8/27/2018 16:20,59,0,59,2,50
8/27/2018 16:25,63,0,63,2,50
8/27/2018 16:30,71,0,71,2,50
8/27/2018 16:35,54,0,54,2,50
8/27/2018 16:40,87,0,87,2,50
8/27/2018 16:45,79,0,79,2,50
8/27/2018 16:50,75,0,75,2,50
8/27/2018 16:55,67,0,67,2,50
8/27/2018 17:00,65,0,65,2,50
8/27/2018 17:05,72,0,72,2,50
8/27/2018 17:10,62,0,62,2,50
8/27/2018 17:15,69,0,69,2,50
8/27/2018 17:20,67,0,67,2,50
8/27/2018 17:25,58,0,58,2,50
8/27/2018 17:30,80,0,80,2,50
8/27/2018 17:35,67,0,67,2,50
8/27/2018 17:40,54,0,54,2,50
8/27/2018 17:45,57,0,57,2,50
8/27/2018 17:50,68,0,68,2,50
8/27/2018 17:55,34,0,34,2,50
8/27/2018 18:00,39,0,39,2,50
8/27/2018 18:05,53,0,53,2,50
8/27/2018 18:10,52,0,52,2,50
8/27/2018 18:15,36,0,36,2,50
8/27/2018 18:20,41,0,41,2,50
8/27/2018 18:25,28,0,28,2,50
8/27/2018 18:30,31,0,31,2,50
8/27/2018 18:35,37,0,37,2,50
8/27/2018 18:40,36,0,36,2,50
8/27/2018 18:45,29,0,29,2,50
8/27/2018 18:50,22,0,22,2,50
8/27/2018 18:55,22,0,22,2,50
8/27/2018 19:00,30,0,30,2,50
8/27/2018 19:05,32,0,32,2,50
8/27/2018 19:10,31,0,31,2,50
8/27/2018 19:15,26,0,26,2,50
8/27/2018 19:20,23,0,23,2,50
8/27/2018 19:25,31,0,31,2,50
8/27/2018 19:30,24,0,24,2,50
8/27/2018 19:35,29,0,29,2,50
8/27/2018 19:40,18,0,18,2,50
8/27/2018 19:45,28,0,28,2,50
8/27/2018 19:50,16,0,16,2,50
8/27/2018 19:55,27,0,27,2,50
8/27/2018 20:00,11,0,11,2,50
8/27/2018 20:05,11,0,11,2,50
8/27/2018 20:10,19,0,19,2,50
8/27/2018 20:15,14,0,14,2,50
8/27/2018 20:20,11,0,11,2,50
8/27/2018 20:25,6,0,6,2,50
8/27/2018 20:30,16,0,16,2,50
8/27/2018 20:35,17,0,17,2,50
8/27/2018 20:40,9,0,9,2,50
8/27/2018 20:45,16,0,16,2,50
8/27/2018 20:50,10,0,10,2,50
8/27/2018 20:55,10,0,10,2,50
8/28/2018 15:00,43,0,43,2,50
8/28/2018 15:05,36,0,36,2,50
8/28/2018 15:10,46,0,46,2,50
8/28/2018 15:15,53,0,53,2,50
8/28/2018 15:20,50,0,50,2,50
8/28/2018 15:25,53,0,53,2,50
8/28/2018 15:30,48,0,48,2,50
8/28/2018 15:35,41,0,41,2,50
8/28/2018 15:40,57,0,57,2,50
8/28/2018 15:45,77,0,77,2,50
8/28/2018 15:50,45,0,45,2,50
8/28/2018 15:55,59,0,59,2,50
8/28/2018 16:00,56,0,56,2,50
8/28/2018 16:05,60,0,60,2,50
8/28/2018 16:10,63,0,63,2,50
8/28/2018 16:15,50,0,50,2,50
8/28/2018 16:20,65,0,65,2,50
8/28/2018 16:25,68,0,68,2,50
8/28/2018 16:30,58,0,58,2,50
8/28/2018 16:35,84,0,84,2,50
8/28/2018 16:40,66,0,66,2,50
8/28/2018 16:45,87,0,87,2,50
8/28/2018 16:50,73,0,73,2,50
8/28/2018 16:55,72,0,72,2,50
8/28/2018 17:00,68,0,68,2,50
8/28/2018 17:05,68,0,68,2,50
8/28/2018 17:10,64,0,64,2,50
8/28/2018 17:15,72,0,72,2,50
8/28/2018 17:20,79,0,79,2,50
8/28/2018 17:25,60,0,60,2,50
8/28/2018 17:30,75,0,75,2,50
8/28/2018 17:35,75,0,75,2,50
8/28/2018 17:40,75,0,75,2,50
8/28/2018 17:45,71,0,71,2,50
8/28/2018 17:50,59,0,59,2,50
8/28/2018 17:55,53,0,53,2,50
8/28/2018 18:00,65,0,65,2,50
8/28/2018 18:05,47,0,47,2,50
8/28/2018 18:10,30,0,30,2,50
8/28/2018 18:15,41,0,41,2,50
8/28/2018 18:20,49,0,49,2,50
8/28/2018 18:25,39,0,39,2,50
8/28/2018 18:30,27,0,27,2,50
8/28/2018 18:35,39,0,39,2,50
8/28/2018 18:40,19,0,19,2,50
8/28/2018 18:45,29,0,29,2,50
8/28/2018 18:50,28,0,28,2,50
8/28/2018 18:55,38,0,38,2,50
8/28/2018 19:00,35,0,35,2,50
8/28/2018 19:05,17,0,17,2,50
8/28/2018 19:10,30,0,30,2,50
8/28/2018 19:15,28,0,28,2,50
8/28/2018 19:20,31,0,31,2,50
8/28/2018 19:25,11,0,11,2,50
8/28/2018 19:30,22,0,22,2,50
8/28/2018 19:35,27,0,27,2,50
8/28/2018 19:40,18,0,18,2,50
8/28/2018 19:45,29,0,29,2,50
8/28/2018 19:50,17,0,17,2,50
8/28/2018 19:55,22,0,22,2,50
8/28/2018 20:00,21,0,21,2,50
8/28/2018 20:05,15,0,15,2,50
8/28/2018 20:10,16,0,16,2,50
8/28/2018 20:15,19,0,19,2,50
8/28/2018 20:20,20,0,20,2,50
8/28/2018 20:25,16,0,16,2,50
8/28/2018 20:30,16,0,16,2,50
8/28/2018 20:35,8,0,8,2,50
8/28/2018 20:40,10,0,10,2,50
8/28/2018 20:45,16,0,16,2,50
8/28/2018 20:50,18,0,18,2,50
8/28/2018 20:55,17,0,17,2,50
8/29/2018 15:00,46,0,46,2,50
8/29/2018 15:05,40,0,40,2,50
8/29/2018 15:10,41,0,41,2,50
8/29/2018 15:15,54,0,54,2,50
8/29/2018 15:20,48,0,48,2,50
8/29/2018 15:25,40,0,40,2,50
8/29/2018 15:30,61,0,61,2,50
8/29/2018 15:35,64,0,64,2,50
8/29/2018 15:40,52,0,52,2,50
8/29/2018 15:45,55,0,55,2,50
8/29/2018 15:50,86,0,86,2,50
8/29/2018 15:55,71,0,71,2,50
8/29/2018 16:00,85,0,85,2,50
8/29/2018 16:05,68,0,68,2,50
8/29/2018 16:10,79,0,79,2,50
8/29/2018 16:15,70,0,70,2,50
8/29/2018 16:20,88,0,88,2,50
8/29/2018 16:25,73,0,73,2,50
8/29/2018 16:30,60,0,60,2,50
8/29/2018 16:35,55,0,55,2,50
8/29/2018 16:40,66,0,66,2,50
8/29/2018 16:45,63,0,63,2,50
8/29/2018 16:50,67,0,67,2,50
8/29/2018 16:55,76,0,76,2,50
8/29/2018 17:00,70,0,70,2,50
8/29/2018 17:05,78,0,78,2,50
8/29/2018 17:10,85,0,85,2,50
8/29/2018 17:15,78,0,78,2,50
8/29/2018 17:20,72,0,72,2,50
8/29/2018 17:25,79,0,79,2,50
8/29/2018 17:30,81,0,81,2,50
8/29/2018 17:35,79,0,79,2,50
8/29/2018 17:40,74,0,74,2,50
8/29/2018 17:45,69,0,69,2,50
8/29/2018 17:50,69,0,69,2,50
8/29/2018 17:55,54,0,54,2,50
8/29/2018 18:00,64,0,64,2,50
8/29/2018 18:05,70,0,70,2,50
8/29/2018 18:10,56,0,56,2,50
8/29/2018 18:15,57,0,57,2,50
8/29/2018 18:20,38,0,38,2,50
8/29/2018 18:25,49,0,49,2,50
8/29/2018 18:30,39,0,39,2,50
8/29/2018 18:35,37,0,37,2,50
8/29/2018 18:40,34,0,34,2,50
8/29/2018 18:45,22,0,22,2,50
8/29/2018 18:50,26,0,26,2,50
8/29/2018 18:55,33,0,33,2,50
8/29/2018 19:00,27,0,27,2,50
8/29/2018 19:05,23,0,23,2,50
8/29/2018 19:10,26,0,26,2,50
8/29/2018 19:15,23,0,23,2,50
8/29/2018 19:20,19,0,19,2,50
8/29/2018 19:25,27,0,27,2,50
8/29/2018 19:30,33,0,33,2,50
8/29/2018 19:35,13,0,13,2,50
8/29/2018 19:40,22,0,22,2,50
8/29/2018 19:45,26,0,26,2,50
8/29/2018 19:50,26,0,26,2,50
8/29/2018 19:55,19,0,19,2,50
8/29/2018 20:00,15,0,15,2,50
8/29/2018 20:05,0,0,0,0,0
8/29/2018 20:10,13,0,13,2,50
8/29/2018 20:15,14,0,14,2,50
8/29/2018 20:20,21,0,21,2,50
8/29/2018 20:25,8,0,8,2,50
8/29/2018 20:30,15,0,15,2,50
8/29/2018 20:35,13,0,13,2,50
8/29/2018 20:40,11,0,11,2,50
8/29/2018 20:45,14,0,14,2,50
8/29/2018 20:50,11,0,11,2,50
8/29/2018 20:55,15,0,15,2,50
8/16/2018 15:00,89,0,89,2,50
8/16/2018 15:05,88,0,88,2,50
8/16/2018 15:10,67,0,67,2,50
8/16/2018 15:15,78,0,78,2,50
8/16/2018 15:20,66,0,66,2,50
8/16/2018 15:25,89,0,89,2,50
8/16/2018 15:30,87,0,87,2,50
8/16/2018 15:35,95,0,95,2,50
8/16/2018 15:40,102,0,102,2,50
8/16/2018 15:45,97,0,97,2,50
8/16/2018 15:50,102,0,102,2,50
8/16/2018 15:55,99,0,99,2,50
8/16/2018 16:00,91,0,91,2,50
8/16/2018 16:05,105,0,105,2,50
8/16/2018 16:10,94,0,94,2,50
8/16/2018 16:15,94,0,94,2,50
8/16/2018 16:20,84,0,84,2,50
8/16/2018 16:25,88,0,88,2,50
8/16/2018 16:30,74,0,74,2,50
8/16/2018 16:35,96,0,96,2,50
8/16/2018 16:40,90,0,90,2,50
8/16/2018 16:45,93,0,93,2,50
8/16/2018 16:50,102,0,102,2,50
8/16/2018 16:55,97,0,97,2,50
8/16/2018 17:00,63,0,63,2,50
8/16/2018 17:05,69,0,69,2,50
8/16/2018 17:10,70,0,70,2,50
8/16/2018 17:15,65,0,65,2,50
8/16/2018 17:20,72,0,72,2,50
8/16/2018 17:25,59,0,59,2,50
8/16/2018 17:30,80,0,80,2,50
8/16/2018 17:35,88,0,88,2,50
8/16/2018 17:40,60,0,60,2,50
8/16/2018 17:45,55,0,55,2,50
8/16/2018 17:50,63,0,63,2,50
8/16/2018 17:55,62,0,62,2,50
8/16/2018 18:00,46,0,46,2,50
8/16/2018 18:05,50,0,50,2,50
8/16/2018 18:10,57,0,57,2,50
8/16/2018 18:15,51,0,51,2,50
8/16/2018 18:20,31,0,31,2,50
8/16/2018 18:25,57,0,57,2,50
8/16/2018 18:30,44,0,44,2,50
8/16/2018 18:35,40,0,40,2,50
8/16/2018 18:40,39,0,39,2,50
8/16/2018 18:45,31,0,31,2,50
8/16/2018 18:50,27,0,27,2,50
8/16/2018 18:55,33,0,33,2,50
8/16/2018 19:00,27,0,27,2,50
8/16/2018 19:05,27,0,27,2,50
8/16/2018 19:10,24,0,24,2,50
8/16/2018 19:15,26,0,26,2,50
8/16/2018 19:20,23,0,23,2,50
8/16/2018 19:25,26,0,26,2,50
8/16/2018 19:30,19,0,19,2,50
8/16/2018 19:35,25,0,25,2,50
8/16/2018 19:40,17,0,17,2,50
8/16/2018 19:45,14,0,14,2,50
8/16/2018 19:50,15,0,15,2,50
8/16/2018 19:55,18,0,18,2,50
8/16/2018 20:00,28,0,28,2,50
8/16/2018 20:05,16,0,16,2,50
8/16/2018 20:10,25,0,25,2,50
8/16/2018 20:15,20,0,20,2,50
8/16/2018 20:20,20,0,20,2,50
8/16/2018 20:25,19,0,19,2,50
8/16/2018 20:30,19,0,19,2,50
8/16/2018 20:35,12,0,12,2,50
8/16/2018 20:40,15,0,15,2,50
8/16/2018 20:45,9,0,9,2,50
8/16/2018 20:50,17,0,17,2,50
8/16/2018 20:55,17,0,17,2,50
8/17/2018 15:00,67,0,67,2,50
8/17/2018 15:05,79,0,79,2,50
8/17/2018 15:10,63,0,63,2,50
8/17/2018 15:15,87,0,87,2,50
8/17/2018 15:20,67,0,67,2,50
8/17/2018 15:25,42,0,42,2,50
8/17/2018 15:30,68,0,68,2,50
8/17/2018 15:35,95,0,95,2,50
8/17/2018 15:40,80,0,80,2,50
8/17/2018 15:45,87,0,87,2,50
8/17/2018 15:50,100,0,100,2,50
8/17/2018 15:55,101,0,101,2,50
8/17/2018 16:00,108,0,108,2,50
8/17/2018 16:05,97,0,97,2,50
8/17/2018 16:10,104,0,104,2,50
8/17/2018 16:15,92,0,92,2,50
8/17/2018 16:20,100,0,100,2,50
8/17/2018 16:25,89,0,89,2,50
8/17/2018 16:30,92,0,92,2,50
8/17/2018 16:35,99,0,99,2,50
8/17/2018 16:40,97,0,97,2,50
8/17/2018 16:45,90,0,90,2,50
8/17/2018 16:50,99,0,99,2,50
8/17/2018 16:55,103,0,103,2,50
8/17/2018 17:00,104,0,104,2,50
8/17/2018 17:05,99,0,99,2,50
8/17/2018 17:10,93,0,93,2,50
8/17/2018 17:15,79,0,79,2,50
8/17/2018 17:20,90,0,90,2,50
8/17/2018 17:25,102,0,102,2,50
8/17/2018 17:30,104,0,104,2,50
8/17/2018 17:35,82,0,82,2,50
8/17/2018 17:40,78,0,78,2,50
8/17/2018 17:45,87,0,87,2,50
8/17/2018 17:50,95,0,95,2,50
8/17/2018 17:55,94,0,94,2,50
8/17/2018 18:00,93,0,93,2,50
8/17/2018 18:05,93,0,93,2,50
8/17/2018 18:10,96,0,96,2,50
8/17/2018 18:15,81,0,81,2,50
8/17/2018 18:20,91,0,91,2,50
8/17/2018 18:25,91,0,91,2,50
8/17/2018 18:30,93,0,93,2,50
8/17/2018 18:35,101,0,101,2,50
8/17/2018 18:40,97,0,97,2,50
8/17/2018 18:45,115,0,115,2,50
8/17/2018 18:50,96,0,96,2,50
8/17/2018 18:55,82,0,82,2,50
8/17/2018 19:00,88,0,88,2,50
8/17/2018 19:05,88,0,88,2,50
8/17/2018 19:10,82,0,82,2,50
8/17/2018 19:15,59,0,59,2,50
8/17/2018 19:20,83,0,83,2,50
8/17/2018 19:25,94,0,94,2,50
8/17/2018 19:30,66,0,66,2,50
8/17/2018 19:35,24,0,24,2,50
8/17/2018 19:40,28,0,28,2,50
8/17/2018 19:45,20,0,20,2,50
8/17/2018 19:50,35,0,35,2,50
8/17/2018 19:55,34,0,34,2,50
8/17/2018 20:00,28,0,28,2,50
8/17/2018 20:05,30,0,30,2,50
8/17/2018 20:10,30,0,30,2,50
8/17/2018 20:15,15,0,15,2,50
8/17/2018 20:20,21,0,21,2,50
8/17/2018 20:25,26,0,26,2,50
8/17/2018 20:30,20,0,20,2,50
8/17/2018 20:35,18,0,18,2,50
8/17/2018 20:40,18,0,18,2,50
8/17/2018 20:45,12,0,12,2,50
8/17/2018 20:50,10,0,10,2,50
8/17/2018 20:55,20,0,20,2,50
8/20/2018 15:00,58,0,58,2,50
8/20/2018 15:05,71,0,71,2,50
8/20/2018 15:10,72,0,72,2,50
8/20/2018 15:15,51,0,51,2,50
8/20/2018 15:20,68,0,68,2,50
8/20/2018 15:25,99,0,99,2,50
8/20/2018 15:30,95,0,95,2,50
8/20/2018 15:35,87,0,87,2,50
8/20/2018 15:40,85,0,85,2,50
8/20/2018 15:45,102,0,102,2,50
8/20/2018 15:50,95,0,95,2,50
8/20/2018 15:55,69,0,69,2,50
8/20/2018 16:00,66,0,66,2,50
8/20/2018 16:05,61,0,61,2,50
8/20/2018 16:10,86,0,86,2,50
8/20/2018 16:15,103,0,103,2,50
8/20/2018 16:20,97,0,97,2,50
8/20/2018 16:25,106,0,106,2,50
8/20/2018 16:30,97,0,97,2,50
8/20/2018 16:35,95,0,95,2,50
8/20/2018 16:40,100,0,100,2,50
8/20/2018 16:45,82,0,82,2,50
8/20/2018 16:50,83,0,83,2,50
8/20/2018 16:55,94,0,94,2,50
8/20/2018 17:00,81,0,81,2,50
8/20/2018 17:05,78,0,78,2,50
8/20/2018 17:10,72,0,72,2,50
8/20/2018 17:15,89,0,89,2,50
8/20/2018 17:20,78,0,78,2,50
8/20/2018 17:25,87,0,87,2,50
8/20/2018 17:30,91,0,91,2,50
8/20/2018 17:35,80,0,80,2,50
8/20/2018 17:40,98,0,98,2,50
8/20/2018 17:45,76,0,76,2,50
8/20/2018 17:50,88,0,88,2,50
8/20/2018 17:55,67,0,67,2,50
8/20/2018 18:00,69,0,69,2,50
8/20/2018 18:05,57,0,57,2,50
8/20/2018 18:10,42,0,42,2,50
8/20/2018 18:15,48,0,48,2,50
8/20/2018 18:20,31,0,31,2,50
8/20/2018 18:25,41,0,41,2,50
8/20/2018 18:30,36,0,36,2,50
8/20/2018 18:35,41,0,41,2,50
8/20/2018 18:40,37,0,37,2,50
8/20/2018 18:45,32,0,32,2,50
8/20/2018 18:50,26,0,26,2,50
8/20/2018 18:55,30,0,30,2,50
8/20/2018 19:00,27,0,27,2,50
8/20/2018 19:05,23,0,23,2,50
8/20/2018 19:10,29,0,29,2,50
8/20/2018 19:15,24,0,24,2,50
8/20/2018 19:20,24,0,24,2,50
8/20/2018 19:25,22,0,22,2,50
8/20/2018 19:30,26,0,26,2,50
8/20/2018 19:35,22,0,22,2,50
8/20/2018 19:40,13,0,13,2,50
8/20/2018 19:45,18,0,18,2,50
8/20/2018 19:50,19,0,19,2,50
8/20/2018 19:55,24,0,24,2,50
8/20/2018 20:00,14,0,14,2,50
8/20/2018 20:05,18,0,18,2,50
8/20/2018 20:10,10,0,10,2,50
8/20/2018 20:15,11,0,11,2,50
8/20/2018 20:20,14,0,14,2,50
8/20/2018 20:25,12,0,12,2,50
8/20/2018 20:30,14,0,14,2,50
8/20/2018 20:35,19,0,19,2,50
8/20/2018 20:40,11,0,11,2,50
8/20/2018 20:45,7,0,7,2,50
8/20/2018 20:50,22,0,22,2,50
8/20/2018 20:55,22,0,22,2,50
8/21/2018 15:00,35,0,35,2,50
8/21/2018 15:05,50,0,50,2,50
8/21/2018 15:10,45,0,45,2,50
8/21/2018 15:15,55,0,55,2,50
8/21/2018 15:20,38,0,38,2,50
8/21/2018 15:25,49,0,49,2,50
8/21/2018 15:30,59,0,59,2,50
8/21/2018 15:35,65,0,65,2,50
8/21/2018 15:40,67,0,67,2,50
8/21/2018 15:45,100,0,100,2,50
8/21/2018 15:50,97,0,97,2,50
8/21/2018 15:55,84,0,84,2,50
8/21/2018 16:00,84,0,84,2,50
8/21/2018 16:05,65,0,65,2,50
8/21/2018 16:10,68,0,68,2,50
8/21/2018 16:15,66,0,66,2,50
8/21/2018 16:20,71,0,71,2,50
8/21/2018 16:25,76,0,76,2,50
8/21/2018 16:30,81,0,81,2,50
8/21/2018 16:35,101,0,101,2,50
8/21/2018 16:40,83,0,83,2,50
8/21/2018 16:45,102,0,102,2,50
8/21/2018 16:50,75,0,75,2,50
8/21/2018 16:55,78,0,78,2,50
8/21/2018 17:00,84,0,84,2,50
8/21/2018 17:05,94,0,94,2,50
8/21/2018 17:10,99,0,99,2,50
8/21/2018 17:15,80,0,80,2,50
8/21/2018 17:20,76,0,76,2,50
8/21/2018 17:25,102,0,102,2,50
8/21/2018 17:30,102,0,102,2,50
8/21/2018 17:35,110,0,110,2,50
8/21/2018 17:40,90,0,90,2,50
8/21/2018 17:45,100,0,100,2,50
8/21/2018 17:50,87,0,87,2,50
8/21/2018 17:55,74,0,74,2,50
8/21/2018 18:00,83,0,83,2,50
8/21/2018 18:05,72,0,72,2,50
8/21/2018 18:10,68,0,68,2,50
8/21/2018 18:15,80,0,80,2,50
8/21/2018 18:20,79,0,79,2,50
8/21/2018 18:25,76,0,76,2,50
8/21/2018 18:30,74,0,74,2,50
8/21/2018 18:35,53,0,53,2,50
8/21/2018 18:40,43,0,43,2,50
8/21/2018 18:45,38,0,38,2,50
8/21/2018 18:50,34,0,34,2,50
8/21/2018 18:55,43,0,43,2,50
8/21/2018 19:00,36,0,36,2,50
8/21/2018 19:05,29,0,29,2,50
8/21/2018 19:10,28,0,28,2,50
8/21/2018 19:15,25,0,25,2,50
8/21/2018 19:20,22,0,22,2,50
8/21/2018 19:25,23,0,23,2,50
8/21/2018 19:30,19,0,19,2,50
8/21/2018 19:35,22,0,22,2,50
8/21/2018 19:40,22,0,22,2,50
8/21/2018 19:45,25,0,25,2,50
8/21/2018 19:50,19,0,19,2,50
8/21/2018 19:55,22,0,22,2,50
8/21/2018 20:00,24,0,24,2,50
8/21/2018 20:05,18,0,18,2,50
8/21/2018 20:10,15,0,15,2,50
8/21/2018 20:15,19,0,19,2,50
8/21/2018 20:20,11,0,11,2,50
8/21/2018 20:25,17,0,17,2,50
8/21/2018 20:30,13,0,13,2,50
8/21/2018 20:35,18,0,18,2,50
8/21/2018 20:40,15,0,15,2,50
8/21/2018 20:45,12,0,12,2,50
8/21/2018 20:50,17,0,17,2,50
8/21/2018 20:55,12,0,12,2,50
8/22/2018 15:00,59,0,59,2,50
8/22/2018 15:05,57,0,57,2,50
8/22/2018 15:10,39,0,39,2,50
8/22/2018 15:15,47,0,47,2,50
8/22/2018 15:20,56,0,56,2,50
8/22/2018 15:25,60,0,60,2,50
8/22/2018 15:30,49,0,49,2,50
8/22/2018 15:35,56,0,56,2,50
8/22/2018 15:40,50,0,50,2,50
8/22/2018 15:45,66,0,66,2,50
8/22/2018 15:50,66,0,66,2,50
8/22/2018 15:55,65,0,65,2,50
8/22/2018 16:00,67,0,67,2,50
8/22/2018 16:05,67,0,67,2,50
8/22/2018 16:10,52,0,52,2,50
